#TYPE Deserialized.System.Diagnostics.EventLogEntry#Security/Microsoft-Windows-Security-Auditing/4624
"EventID","PSComputerName","RunspaceId","PSShowComputerName","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"4627","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273994","(12554)","12554","SuccessAudit","Group membership information.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea15a

Event in sequence:		1 of 1

Group Membership:			
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

This event is generated when the Audit Group Membership subcategory is configured.  The Logon ID field can be used to correlate this event with the corresponding user logon event as well as to any other security audit events generated during this logon session.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea15a 3 1 1 
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}","4627","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4624","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273993","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1840

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea15a
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{E27B3386-912F-F085-CD69-0874C759F863}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea15a 3 Kerberos Kerberos - {E27B3386-912F-F085-CD69-0874C759F863} - - 0 0x0 - - - %%1840 - - - %%1843 0x0 %%1842","4624","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4672","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273992","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x32ea15a

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x32ea15a SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","4672","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4634","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273991","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x32e80ea

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x32e80ea 3","4634","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4634","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273990","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x32ea0d5

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x32ea0d5 3","4634","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4627","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273989","(12554)","12554","SuccessAudit","Group membership information.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea11c

Event in sequence:		1 of 1

Group Membership:			
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

This event is generated when the Audit Group Membership subcategory is configured.  The Logon ID field can be used to correlate this event with the corresponding user logon event as well as to any other security audit events generated during this logon session.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea11c 3 1 1 
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}","4627","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4624","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273988","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1840

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea11c
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{E27B3386-912F-F085-CD69-0874C759F863}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea11c 3 Kerberos Kerberos - {E27B3386-912F-F085-CD69-0874C759F863} - - 0 0x0 - - - %%1840 - - - %%1843 0x0 %%1842","4624","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4672","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273987","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x32ea11c

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x32ea11c SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","4672","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4627","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273986","(12554)","12554","SuccessAudit","Group membership information.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea112

Event in sequence:		1 of 1

Group Membership:			
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

This event is generated when the Audit Group Membership subcategory is configured.  The Logon ID field can be used to correlate this event with the corresponding user logon event as well as to any other security audit events generated during this logon session.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea112 3 1 1 
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}","4627","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4624","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273985","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1840

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea112
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{E27B3386-912F-F085-CD69-0874C759F863}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea112 3 Kerberos Kerberos - {E27B3386-912F-F085-CD69-0874C759F863} - - 0 0x0 - - - %%1840 - - - %%1843 0x0 %%1842","4624","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4672","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273984","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x32ea112

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x32ea112 SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","4672","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4627","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273983","(12554)","12554","SuccessAudit","Group membership information.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea0d5

Event in sequence:		1 of 1

Group Membership:			
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

This event is generated when the Audit Group Membership subcategory is configured.  The Logon ID field can be used to correlate this event with the corresponding user logon event as well as to any other security audit events generated during this logon session.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea0d5 3 1 1 
		%{S-1-5-21-3517127094-4084499969-524712262-513}
		%{S-1-1-0}
		%{S-1-5-32-545}
		%{S-1-5-32-554}
		%{S-1-5-32-544}
		%{S-1-5-32-548}
		%{S-1-5-32-550}
		%{S-1-5-32-555}
		%{S-1-5-32-556}
		%{S-1-5-32-558}
		%{S-1-5-32-559}
		%{S-1-5-32-568}
		%{S-1-5-32-573}
		%{S-1-5-32-580}
		%{S-1-5-32-549}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-3517127094-4084499969-524712262-512}
		%{S-1-5-21-3517127094-4084499969-524712262-1131}
		%{S-1-5-21-3517127094-4084499969-524712262-1104}
		%{S-1-5-21-3517127094-4084499969-524712262-1118}
		%{S-1-5-21-3517127094-4084499969-524712262-1112}
		%{S-1-5-21-3517127094-4084499969-524712262-520}
		%{S-1-5-21-3517127094-4084499969-524712262-1119}
		%{S-1-18-1}
		%{S-1-5-21-3517127094-4084499969-524712262-572}
		%{S-1-5-21-3517127094-4084499969-524712262-1101}
		%{S-1-5-21-3517127094-4084499969-524712262-1106}
		%{S-1-16-12288}","4627","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
"4624","ILCSDC0","1f44b6c9-f7b5-4049-be1c-c47954ec3bdc","True","ILCSDC0.critsol.net","System.Byte[]","3273982","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1840

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRITSOL.NET
	Logon ID:		0x32ea0d5
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{E27B3386-912F-F085-CD69-0874C759F863}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRITSOL.NET 0x32ea0d5 3 Kerberos Kerberos - {E27B3386-912F-F085-CD69-0874C759F863} - - 0 0x0 - - - %%1840 - - - %%1843 0x0 %%1842","4624","12/4/2019 11:56:56 AM","12/4/2019 11:56:56 AM",,,
